N,p,lag,cap,K,short,scheme,CAGR,vol,Sharpe,MDD,Calmar
168,0.2,1,4,3,0.0,LP,0.25462917541564645,0.6288971959524198,0.6864108831228706,-0.7688220007566612,0.3311939241658601
126,0.2,0,2,4,0.0,LP,0.19163381549805236,0.34112786733334494,0.686355090373952,-0.5491549004377987,0.34896131373001965
210,0.4,1,4,1,0.0,HLP,0.19574553104028602,0.3504986234139819,0.6861911052248605,-0.5377005949372786,0.3640418717839046
126,0.2,1,4,2,0.0,LP,0.25738709403256865,0.6324314351516862,0.6861190323862276,-0.8463144598178248,0.3041270192736315
210,0.2,1,2,2,0.0,LP,0.2097109801457182,0.3905788428006839,0.6861104759691972,-0.5271458826988562,0.39782342427119033
210,0.3,0,2,2,0.0,LP,0.1554812533027552,0.2606518963484161,0.6856371817228422,-0.45462409065028553,0.34199959153145143
252,0.4,1,2,1,0.0,LP,0.14527791533729184,0.24011912485184136,0.6856120557956266,-0.3859278397474005,0.37643802901697865
147,0.4,1,3,4,0.0,LP,0.14128129023499936,0.2327624795718968,0.6855417643468074,-0.42659179461915,0.33118614098316546
168,0.4,0,2,1,0.0,LP,0.13770783991393265,0.22576791566004847,0.6851705963335918,-0.3751485719922082,0.36707547407855473
315,0.2,0,3,1,0.0,LP,0.23647636377716075,0.4815011735709159,0.685056177540301,-0.8185668408625787,0.2888907196973307
294,0.4,2,2,1,0.0,LP,0.13373999450044427,0.2182268389841779,0.6850276652122146,-0.48520523735858134,0.27563592517779517
168,0.2,1,2,4,0.0,LP,0.21990693287343066,0.42434658799970204,0.6847635389946013,-0.5764306170844467,0.38149766226108434
210,0.3,0,3,1,0.0,HLP,0.1911299847546588,0.34062121270054974,0.684656038419981,-0.5579224452806302,0.34257446778023437
126,0.2,0,4,2,0.0,HLP,0.24516431932929628,0.5201953355086354,0.6844257595536335,-0.6980268707155982,0.35122475883766546
273,0.3,2,2,1,0.0,HLP,0.16651926005786466,0.28440285603044485,0.6844231916408342,-0.4976658813867235,0.33460051469444974
126,0.3,0,3,3,0.0,LP,0.17587804207699542,0.3058665237003911,0.6843338178587378,-0.4559064922394145,0.38577656837717267
252,0.2,0,4,1,0.0,LP,0.25462076052408733,0.5887811175191423,0.6843187661201621,-0.9289570669313985,0.274093141209604
315,0.4,0,2,4,0.0,LP,0.10952453300295817,0.17417935379362953,0.6842975249382118,-0.3606310875243104,0.30370241721209085
168,0.2,0,2,2,0.0,LP,0.19438737481404256,0.34982443241964156,0.6842612104543799,-0.52423634658555,0.370801025301134
147,0.4,1,3,3,0.0,LP,0.14898155130736201,0.2487240629413737,0.6841363838674176,-0.434747142289328,0.3426855218020352
231,0.3,0,3,1,0.0,LP,0.19422279567569012,0.3493151604669829,0.6840037613410539,-0.5607793370301466,0.34634442257498693
210,0.2,2,4,3,0.0,LP,0.2561447437416309,0.5874227803796225,0.6838900404484644,-0.6976460227881562,0.3671557428478461
315,0.4,1,4,1,0.0,LP,0.1873964960173049,0.33246876814085424,0.6838881936140372,-0.5554731088826563,0.3373637589662192
294,0.2,2,4,2,0.0,LP,0.23988777090298452,0.4960782389517905,0.6838867319247756,-0.7042932286208445,0.34060780532099627
126,0.2,1,3,3,0.0,LP,0.2416710475004249,0.5134436516269283,0.6838576226518635,-0.7980474656404829,0.3028279117539316
315,0.4,2,2,2,0.0,LP,0.12621337618524797,0.2046753854866968,0.6837546636182161,-0.3622606289191621,0.3484048944590451
126,0.3,1,4,3,0.0,LP,0.21658158756020396,0.41238241043825,0.6836954217673418,-0.5894097154649998,0.3674550688214181
315,0.2,0,2,4,0.0,LP,0.1717501258168781,0.2967466233003063,0.6832930562020318,-0.47937242769320787,0.35828119410905285
315,0.4,2,2,1,0.0,LP,0.13425554322000277,0.2200847150920018,0.6832828906475144,-0.4119632592811808,0.32589203089193003
126,0.2,1,4,3,0.0,LP,0.25036958494245365,0.5867371088328386,0.6829703501093516,-0.8377897691538478,0.29884535973186005
210,0.3,0,2,1,0.0,HLP,0.15649142736135735,0.2643905054843794,0.6826920465563827,-0.44214134405469097,0.3539398191678723
126,0.2,0,2,1,0.0,LP,0.21182340481630058,0.399648914911978,0.682401676830101,-0.6688273549754741,0.31670864422713113
315,0.3,1,2,1,0.0,HLP,0.16222344677767375,0.2770211716343238,0.6820620575164729,-0.483801669980921,0.3353098115268414
315,0.4,1,3,2,0.0,LP,0.1518868772020312,0.2554612145650966,0.6819247459171508,-0.4962539674070643,0.3060668270233542
315,0.4,2,3,2,0.0,LP,0.14907646302860256,0.2498279467321207,0.6818908458010038,-0.463002180883631,0.3219778851669617
273,0.2,0,4,1,0.0,LP,0.250149378350478,0.5620220252365701,0.681835389190792,-0.9098242597779721,0.27494252396778573
147,0.4,0,3,1,0.0,LP,0.16480276576611264,0.2830174083579768,0.6817988449019311,-0.456901626142611,0.3606963870044826
189,0.4,2,3,2,0.0,LP,0.17181726541130127,0.29896433083431384,0.6808408786583178,-0.5156354133091254,0.3332146337829131
252,0.2,0,2,2,0.0,LP,0.19415911619386828,0.352803586519913,0.6807032317820839,-0.6508390733141205,0.2983212350868791
189,0.3,2,3,1,0.0,HLP,0.273351777251585,0.6347759190407157,0.6803991679120048,-0.714116836439933,0.38278298914547104
273,0.4,1,4,1,0.0,LP,0.18684381786795345,0.33434109235094334,0.6803569083763044,-0.5932433382263349,0.31495308219823376
147,0.2,0,4,1,0.0,LP,0.2518055104005643,0.5820861264593579,0.6803530498305084,-0.7617499491251785,0.33056189985932655
126,0.3,1,2,1,0.0,LP,0.19304981696455403,0.35052537728530414,0.6801430921322896,-0.6410000306288801,0.30116974686437126
168,0.4,1,3,1,0.0,LP,0.17632200192409164,0.310255845566902,0.6799525789344602,-0.46030873258682736,0.3830516117589237
294,0.4,1,2,1,0.0,LP,0.13128479430546514,0.21598197954865173,0.679793171406734,-0.4456788456531896,0.2945726403348881
231,0.2,1,4,1,0.0,LP,0.2432351185068662,0.6317943551950703,0.6797201574783038,-0.8482155291610112,0.28676098249162624
252,0.4,0,2,1,0.0,LP,0.13586803706677975,0.2249424778012811,0.6794531316754369,-0.4536487653506416,0.299500511065565
315,0.3,2,2,2,0.0,LP,0.161275197203969,0.2771920412160375,0.6792090040561961,-0.5065519272881729,0.31837841002275163
126,0.2,0,4,1,0.0,HLP,0.2550051651090517,0.6156622542277619,0.6792089078866574,-0.8449797463823697,0.30178849398557883
168,0.3,1,2,2,0.0,LP,0.1690461853643177,0.2945212896974601,0.6787597485520845,-0.4507676076996625,0.37501848508367047
147,0.3,1,2,1,0.0,LP,0.18155850653985817,0.32352978234486,0.6786850155746932,-0.4919050106876073,0.36909261462099646
315,0.3,2,2,1,0.0,HLP,0.160291252029924,0.27526380591632055,0.6785833154738631,-0.4747173379805063,0.33765619918543227
210,0.4,0,3,1,0.0,LP,0.16501657605205544,0.2856890383874551,0.6785509988859599,-0.5009349595260466,0.32941716866433884
210,0.2,2,3,4,0.0,LP,0.23110708824100734,0.4714306911306823,0.6785238240837582,-0.6070699702831004,0.3806926706212022
126,0.3,0,2,3,0.0,LP,0.15529412517047048,0.2650969103806795,0.678372965421724,-0.40562117229857486,0.38285507704257504
189,0.3,1,4,1,0.0,HLP,0.22633523063685024,0.45367968747042653,0.6782441437930059,-0.6277578363349348,0.3605454484778284
294,0.4,1,2,2,0.0,LP,0.12232642646974767,0.19975994089962962,0.6781516387056704,-0.36215969560850414,0.33776929888405627
168,0.4,1,4,1,0.0,LP,0.19455182171510854,0.35757390844022363,0.6776177679180504,-0.49812366375174877,0.3905693221835529
231,0.2,1,2,1,0.0,LP,0.20733918691525588,0.3953608671581349,0.6774440690092233,-0.513667701790522,0.4036445861644043
168,0.2,1,2,2,0.0,LP,0.2244670226075749,0.4538061879041166,0.6772298627326029,-0.6444582322675241,0.3483034452330424
315,0.3,2,2,4,0.0,LP,0.14693103291605958,0.24814957787881392,0.6772152336537479,-0.426053857258625,0.3448649282545255
189,0.4,2,3,4,0.0,LP,0.1513456182397852,0.2576951833885085,0.676664552803975,-0.4652130001505953,0.32532542768751677
231,0.2,0,2,3,0.0,LP,0.18482839678122276,0.3333369203888388,0.6766067708176304,-0.5353905767426503,0.3452216098119064
231,0.2,2,4,2,0.0,LP,0.2525212492694262,0.6041010363234264,0.6764271576340214,-0.7187113989833462,0.3513527816960053
315,0.3,0,2,4,0.0,LP,0.13252751757467052,0.21991801119739787,0.6763978786125554,-0.3966676981875653,0.3341021166588779
315,0.3,2,4,2,0.0,LP,0.20488119589677778,0.3871346954516009,0.6763644753475087,-0.6331839092180855,0.3235729665805692
189,0.2,1,3,3,0.0,HLP,0.23272403381327345,0.48454946935719434,0.6763643680159573,-0.6925004388786931,0.336063373750497
147,0.4,2,2,4,0.0,LP,0.12633424629714662,0.20832798899418134,0.6763137309088683,-0.3998898872498514,0.3159225835041258
294,0.2,0,2,1,0.0,LP,0.19053109414104186,0.3482542459007177,0.6761913984126412,-0.634228282676343,0.3004140612226102
210,0.3,1,3,2,0.0,LP,0.19239724533863534,0.3529882788542976,0.6761902444983612,-0.5039716081337544,0.3817620719768265
210,0.2,0,3,2,0.0,HLP,0.21661394525139954,0.42441942195142895,0.6761822328399185,-0.6981482500048526,0.31026926623377477
126,0.3,1,3,4,0.0,LP,0.19076631403553135,0.3494568894258126,0.6761706581092858,-0.5843544986272698,0.3264564822957092
189,0.4,2,3,1,0.0,HLP,0.18852793173925075,0.3426785352726023,0.6760305883380425,-0.5455047889199888,0.3456027070129037
273,0.2,1,2,1,0.0,LP,0.20820622088199392,0.4017162548604037,0.6759864977589981,-0.6269266601097425,0.3321061842314183
273,0.4,1,3,3,0.0,LP,0.1446827010395948,0.244255964831812,0.6759143296301501,-0.42570937804108033,0.33986261168442744
231,0.2,2,3,2,0.0,LP,0.23624839383856044,0.500881170277514,0.6758038569057238,-0.6231056761645634,0.3791465924251456
210,0.3,1,2,2,0.0,LP,0.16440368688686635,0.2864951294816293,0.6756153419820202,-0.42107247078444765,0.3904403595433022
315,0.4,0,2,1,0.0,LP,0.12611108513991387,0.20806545944287813,0.6755895683336806,-0.4370021730188023,0.28858228385625867
189,0.4,0,3,1,0.0,LP,0.16234006957115077,0.2820836417108973,0.6755719449345008,-0.46961067975849113,0.3456907531460702
189,0.2,1,4,2,0.0,HLP,0.2507142690266677,0.6063462363502782,0.6753523132712107,-0.7935134857777182,0.3159546416289876
315,0.2,2,4,1,0.0,LP,0.2536452594906837,0.6924188374343981,0.6753427579695611,-0.9371010489632347,0.2706701265261683
168,0.3,0,2,2,0.0,LP,0.15235476890221777,0.2606882307595403,0.675330706510049,-0.439991387104847,0.3462676165202131
189,0.2,0,3,2,0.0,LP,0.2186520995689456,0.4345095179372485,0.6750389834226443,-0.6547662822824825,0.33393915582631306
315,0.3,0,4,1,0.0,LP,0.20657464790920033,0.3947686576703067,0.6747111236340594,-0.66927611431314,0.30865384777880844
315,0.2,0,2,1,0.0,HLP,0.18634573320452663,0.33919383415915205,0.674679854015065,-0.5690431277820023,0.3274720739197026
210,0.3,1,3,1,0.0,HLP,0.20144601367495674,0.3815969506134852,0.6744824751053247,-0.5693995949232403,0.3537867175724164
168,0.3,1,4,1,0.0,LP,0.2286770181421418,0.47350750336605774,0.6744105708483141,-0.6386152590239322,0.3580826090683375
273,0.2,1,3,1,0.0,LP,0.23434152680623033,0.5311534653634546,0.6743048792182788,-0.8055984826294175,0.2908912216931639
168,0.2,1,3,4,0.0,LP,0.23632280619767898,0.5184307692955993,0.6739283792101922,-0.6594778042979821,0.35834838512760253
315,0.3,1,2,4,0.0,HLP,0.14398571204536403,0.24384054190415172,0.6738731849112528,-0.44676091513853267,0.322288067658552
210,0.4,2,2,2,0.0,LP,0.14317744861328285,0.24257701749144794,0.6738437627418827,-0.4016453185763915,0.35647732462254755
210,0.2,2,4,4,0.0,LP,0.24189100921171902,0.536584053010005,0.6736499292217961,-0.6638281920844544,0.3643879728159313
210,0.3,1,2,4,0.0,LP,0.15297559385974013,0.2629483115890251,0.6735501492010866,-0.3917380399735927,0.3905048227383083
189,0.4,1,3,3,0.0,LP,0.14455078926549092,0.24566200211508485,0.6734378695215388,-0.4191699022281534,0.344850115662198
315,0.3,1,3,4,0.0,LP,0.16930486041949466,0.298935737782629,0.6734139066958448,-0.5181602270886327,0.3267422923807979
315,0.4,0,2,3,0.0,LP,0.10974974422055328,0.17839317471425054,0.6734002880758595,-0.3428263404359495,0.32013218144496075
315,0.2,2,2,1,0.0,LP,0.1993304715794466,0.3764623877889315,0.6732933988351307,-0.5938258481949156,0.3356715983067463
315,0.3,2,4,3,0.0,LP,0.189903084680072,0.3498276107245891,0.6732302944309753,-0.620993377969612,0.3058053296815748
231,0.4,0,2,1,0.0,LP,0.1320279322881759,0.22070168057033313,0.6729175966081082,-0.37793136546400585,0.34934367547419193
252,0.3,1,2,1,0.0,LP,0.17296079169456058,0.3081245429166753,0.6727973635467043,-0.48890962789253,0.3537684304563952
231,0.4,1,2,1,0.0,LP,0.138986022775196,0.23456854580284567,0.6727821435461835,-0.3687836110672057,0.37687689638102634
315,0.3,0,3,1,0.0,LP,0.18734778707538258,0.34396114945663264,0.6727764073134066,-0.66927611431314,0.2799260022414703
273,0.3,0,2,3,0.0,LP,0.139971553627259,0.23665387379293867,0.6726243991016798,-0.48381383330106564,0.2893087051112862
294,0.3,0,2,1,0.0,LP,0.15041095258455006,0.2581879374777163,0.6726089661981217,-0.5614645111685063,0.2678904001813373
231,0.3,2,4,1,0.0,LP,0.27783892500574603,0.8510589378847976,0.6725426690007658,-0.9279245744620289,0.29941972941801354
189,0.2,0,2,1,0.0,HLP,0.18827813948888572,0.346126607095879,0.6725366735402285,-0.5426533025580067,0.3469584329467152
315,0.4,2,3,1,0.0,LP,0.1617387582360612,0.2829497272448121,0.6723884736958425,-0.48026524505366197,0.3367696494839836
168,0.2,1,3,1,0.0,LP,0.24507037963894285,0.628496960025064,0.6721874418252792,-0.7719337589319859,0.31747591914882906
126,0.4,0,4,1,0.0,HLP,0.19333861955263987,0.3608895427068938,0.6720580470250471,-0.5737407081156438,0.3369790862280428
273,0.2,0,2,2,0.0,LP,0.18603389584544971,0.34108625463854214,0.672053686296746,-0.6684394728402907,0.27831075722528215
231,0.2,2,4,1,0.0,LP,0.24988073309446746,0.671515478656982,0.6719465141658976,-0.8528879192958261,0.2929819117390919
273,0.4,1,3,1,0.0,LP,0.1641915111255161,0.28872084836549167,0.6718182689073274,-0.5932433382263349,0.2767692455113142
273,0.4,1,3,2,0.0,LP,0.15092329460771836,0.2596625239542229,0.6717980296102288,-0.43589342892499716,0.34623897630190537
147,0.3,0,4,1,0.0,LP,0.2130664999743217,0.420403352278787,0.671775983390329,-0.5820675582872211,0.3660511515214598
273,0.3,1,3,2,0.0,LP,0.18417836597623993,0.336374524300271,0.6717125551050991,-0.555365781560804,0.3316343427904826
168,0.3,0,4,1,0.0,LP,0.21175727317768134,0.4171470443591641,0.6716933751557693,-0.6452523878445988,0.32817743439127034
294,0.2,2,2,4,0.0,LP,0.17930429108518164,0.32455092705834954,0.6716842794527879,-0.5208068639528112,0.3442817356981453
147,0.4,2,2,2,0.0,LP,0.13725472630911595,0.23192519805561143,0.671667117919255,-0.41285520559923283,0.33245245414769453
189,0.2,1,3,1,0.0,HLP,0.24049866405406006,0.5454218385588788,0.6715750507783002,-0.7364105148363824,0.3265823330992153
315,0.2,2,3,1,0.0,LP,0.23384977466646406,0.5095535186521213,0.6713778585446486,-0.778627076762649,0.3003360423050753
210,0.4,1,3,2,0.0,LP,0.15639484017437244,0.2719272778265978,0.6712848832213393,-0.41116659494068253,0.38036854671264075
315,0.4,2,2,3,0.0,LP,0.11766828494909931,0.1939141914646578,0.6712423452119312,-0.36566093994227544,0.3217961562087404
210,0.4,0,2,1,0.0,HLP,0.13104916747304785,0.21952759878173667,0.6711573659364602,-0.38468709933190337,0.34066431575336037
210,0.3,1,2,1,0.0,HLP,0.1678600044682106,0.2982381814745759,0.6707937912508137,-0.49670693870134963,0.3379457611505971
252,0.3,0,3,1,0.0,LP,0.19313482356675182,0.3614069988460834,0.6706617944459377,-0.7213267415953358,0.2677494295298155
210,0.4,2,4,1,0.0,LP,0.20411760091406306,0.39374967100271246,0.6705625385662645,-0.6418614545309483,0.31800881556787924
189,0.3,2,4,2,0.0,LP,0.2933430089414666,0.7441900498320344,0.670469628015542,-0.7813279231513864,0.37544160428607876
210,0.2,0,3,1,0.5,LP,0.23099828768848352,0.49126784899898884,0.6704264148331504,-0.6978702191863223,0.33100465005916807
147,0.3,1,3,3,0.0,LP,0.18327637476424652,0.3362716972524155,0.670409579345224,-0.5144399649253235,0.35626387384357094
273,0.4,1,2,2,0.0,LP,0.127450217575386,0.21298408526581256,0.6703362245615019,-0.43589342892499716,0.29238848103240384
294,0.4,1,4,1,0.0,LP,0.17528373362802774,0.31570345148047,0.6701789381969797,-0.548251249940259,0.3197142435099378
147,0.3,0,2,1,0.0,LP,0.16182396888576855,0.2848938653347316,0.6700485682770901,-0.47118451314119725,0.34344076337941026
231,0.2,0,3,2,0.0,LP,0.21685218385319938,0.43770108718885703,0.6699029910500365,-0.7274056870209671,0.29811725110550136
147,0.4,2,4,1,0.0,LP,0.1943793951209578,0.36668345359404636,0.6698490948736241,-0.5732713670272858,0.339070475696209
252,0.4,1,2,4,0.0,LP,0.12385426630470886,0.20628222420970257,0.6696947329871894,-0.3719199413819779,0.3330132443140637
126,0.3,0,4,2,0.0,LP,0.1975561737198277,0.37598975236272897,0.669623488256094,-0.5231274130795907,0.3776444682125093
315,0.3,1,2,3,0.0,HLP,0.14441468907445953,0.24721195883703803,0.6696160422623196,-0.43836033112371575,0.3294428779726929
273,0.2,1,4,2,0.0,LP,0.22340430218478535,0.5952003803750284,0.6695680667862317,-0.9149702396954381,0.24416564877470648
189,0.4,1,3,2,0.0,LP,0.15463630569744424,0.2694331251133364,0.6695192988790556,-0.39979995347498276,0.38678420133213076
126,0.2,0,3,2,0.0,HLP,0.22369651877893237,0.464271415805201,0.6692417909629886,-0.6669401941497977,0.3354071635524926
147,0.3,0,3,1,0.0,LP,0.19310842724084076,0.36332153401117884,0.6691706700090294,-0.5378002590621729,0.3590709078080163
315,0.2,0,3,4,0.0,LP,0.19080034143918123,0.3564772575145526,0.6689897513091517,-0.6073330893056983,0.3141609518712437
189,0.4,2,2,3,0.0,LP,0.136708646314176,0.23218386126843688,0.6688030396278678,-0.39906205301098785,0.3425749085453932
126,0.3,1,4,2,0.0,HLP,0.21772463402919184,0.44157966354464656,0.6687169173271342,-0.6546549079714984,0.3325792434732207
210,0.2,1,4,2,0.0,LP,0.2312259172584148,0.5858129064244347,0.6686124043183127,-0.8141849840412619,0.28399678425744157
273,0.2,0,2,3,0.0,LP,0.17940827305260743,0.3274534692523226,0.6685596334687333,-0.6264158846995204,0.28640441188471155
273,0.3,1,3,3,0.0,LP,0.17495499254545854,0.31629612024130754,0.6685443864760862,-0.5082767794142162,0.34421205066084737
315,0.3,2,3,2,0.0,LP,0.18505990243709536,0.34216532122469717,0.6685373357103528,-0.5390228061825517,0.34332480984936437
315,0.4,0,3,1,0.0,LP,0.15068892484969876,0.26141098319168904,0.6685021475366238,-0.4403582774972512,0.34219619012529945
189,0.2,1,4,3,0.0,LP,0.23939356234555742,0.5945040365835519,0.668464107121479,-0.8381752326219976,0.28561278480715946
315,0.3,0,2,2,0.0,LP,0.14467872905681523,0.24874338862653692,0.6684408700925767,-0.4796956487639691,0.30160525622779494
147,0.2,0,3,1,0.0,LP,0.23007505572993625,0.49562370184020965,0.6682288856360795,-0.7057173882314336,0.32601585219051626
231,0.3,2,3,1,0.0,LP,0.27240719557353543,0.6844942123795443,0.6681045893622578,-0.8581981936552032,0.3174175820777595
147,0.2,1,4,2,0.0,LP,0.23141980856477828,0.6442466781423957,0.667657924174041,-0.8567359620985247,0.2701180046159484
189,0.3,0,3,1,0.0,HLP,0.18590822872933166,0.34516091153168266,0.6676444832219323,-0.5217951876387024,0.3562858246558933
315,0.3,0,2,1,0.0,HLP,0.14710279412833227,0.25444878012241495,0.6673061558529779,-0.49408808696189177,0.29772584688867043
168,0.3,1,3,2,0.0,LP,0.1917223505735033,0.36194141953094927,0.6672665991620031,-0.5232596194864557,0.3664000496764225
294,0.3,1,3,4,0.0,LP,0.1602377022135979,0.2831172176320324,0.6671246677829294,-0.4598848155471613,0.34843007813369625
273,0.3,2,4,1,0.0,LP,0.22244098383934596,0.4675869174937622,0.6669176599044475,-0.8274798432978606,0.26881740460628456
294,0.4,0,2,4,0.0,LP,0.10409791448721228,0.1704054797812901,0.6667267068018107,-0.3205058383967969,0.3247925685470216
189,0.2,1,2,4,0.0,LP,0.2040321733271262,0.4029519570046336,0.6665134685815516,-0.586594178634277,0.34782509059697614
252,0.3,1,2,4,0.0,LP,0.14985173873962854,0.2607314509105154,0.6664840498920478,-0.42299574243584537,0.3542629953594773
315,0.3,1,3,1,0.0,LP,0.20098874829322577,0.39063278571650417,0.6663815148394684,-0.7371637517468669,0.2726514262495138
189,0.3,0,2,1,0.0,HLP,0.15319439533021884,0.2683212343582914,0.6661464952678986,-0.4355799844199957,0.3517021002106136
273,0.2,0,2,4,0.0,LP,0.17235932519318276,0.31265940900152617,0.6659761136199207,-0.6136956668012495,0.2808547208611834
126,0.2,1,3,4,0.0,LP,0.22581228835889444,0.4920071736018798,0.6657402118346448,-0.7567550175886888,0.29839549538557253
273,0.3,2,2,2,0.0,LP,0.16166662181947977,0.2878674955919133,0.6657316538795057,-0.5584314216775801,0.2895012987159966
315,0.4,0,3,2,0.0,LP,0.13622443798865502,0.23281453591834422,0.6655787689928782,-0.4573450391141043,0.2978592229895556
315,0.4,2,4,1,0.0,LP,0.17865541988805633,0.32881871210375113,0.6653821884987517,-0.5185800788357287,0.34450883707133156
